Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	69431	1	OK	0.6533447	-0.2798489	0.3629547	0.6025688	-75.615	75.954	485.551	0.2337108	0
1	Port 2: NDI 8700340  s/n:34802401	69432	1	OK	0.6550337	-0.2784816	0.3667417	0.5990654	-73.960	75.984	484.842	0.2360544	0
1	Port 2: NDI 8700340  s/n:34802401	69433	1	OK	0.6576125	-0.2777916	0.3702460	0.5943867	-72.201	76.104	484.154	0.2341406	0
1	Port 2: NDI 8700340  s/n:34802401	69434	1	OK	0.6596764	-0.2769048	0.3739316	0.5901914	-70.751	76.216	483.337	0.2495006	0
1	Port 2: NDI 8700340  s/n:34802401	69435	1	OK	0.6612977	-0.2760863	0.3774738	0.5864940	-69.322	76.173	482.554	0.2069687	0
1	Port 2: NDI 8700340  s/n:34802401	69436	1	OK	0.6622178	-0.2745164	0.3814790	0.5835941	-67.585	76.549	481.665	0.2132654	0
1	Port 2: NDI 8700340  s/n:34802401	69437	1	OK	0.6639271	-0.2744332	0.3857390	0.5788719	-66.307	76.368	481.087	0.2224814	0
1	Port 2: NDI 8700340  s/n:34802401	69438	1	OK	0.6654309	-0.2731950	0.3882253	0.5760619	-64.721	76.556	480.049	0.2318709	0
1	Port 2: NDI 8700340  s/n:34802401	69439	1	OK	0.6667507	-0.2722860	0.3921967	0.5722636	-63.013	76.644	479.291	0.2348457	0
1	Port 2: NDI 8700340  s/n:34802401	69440	1	OK	0.6686397	-0.2717518	0.3956364	0.5679294	-61.607	76.655	478.444	0.2242256	0
1	Port 2: NDI 8700340  s/n:34802401	69441	1	OK	0.6700817	-0.2713408	0.3995200	0.5636919	-60.495	76.648	477.693	0.2189590	0
1	Port 2: NDI 8700340  s/n:34802401	69442	1	OK	0.6706291	-0.2703385	0.4039549	0.5603519	-58.871	76.769	476.869	0.2331819	0
1	Port 2: NDI 8700340  s/n:34802401	69443	1	OK	0.6709360	-0.2690440	0.4076994	0.5578901	-57.718	76.786	475.982	0.2167915	0
1	Port 2: NDI 8700340  s/n:34802401	69444	1	OK	0.6707680	-0.2677448	0.4113455	0.5560377	-56.474	76.886	474.954	0.2099696	0
1	Port 2: NDI 8700340  s/n:34802401	69445	1	OK	0.6719396	-0.2679542	0.4149287	0.5518441	-55.123	76.777	474.156	0.2403466	0
1	Port 2: NDI 8700340  s/n:34802401	69446	1	OK	0.6731001	-0.2674474	0.4188162	0.5477237	-53.761	76.884	473.167	0.2339011	0
1	Port 2: NDI 8700340  s/n:34802401	69447	1	OK	0.6754437	-0.2682326	0.4220521	0.5419401	-52.401	76.944	472.147	0.2413636	0
1	Port 2: NDI 8700340  s/n:34802401	69448	1	OK	0.6761767	-0.2683491	0.4253102	0.5384098	-51.503	76.578	471.213	0.2305553	0
1	Port 2: NDI 8700340  s/n:34802401	69449	1	OK	0.6776293	-0.2687070	0.4292103	0.5332857	-49.962	77.031	470.131	0.2435592	0
1	Port 2: NDI 8700340  s/n:34802401	69450	1	OK	0.6772444	-0.2678753	0.4329994	0.5311256	-48.780	77.086	469.002	0.2391832	0
1	Port 2: NDI 8700340  s/n:34802401	69451	1	OK	0.6781739	-0.2685371	0.4363079	0.5268809	-47.524	77.045	467.934	0.2147347	0
1	Port 2: NDI 8700340  s/n:34802401	69452	1	OK	0.6802417	-0.2700080	0.4389233	0.5212612	-46.363	76.957	466.764	0.2058347	0
1	Port 2: NDI 8700340  s/n:34802401	69453	1	OK	0.6816291	-0.2709143	0.4423179	0.5160834	-45.063	76.905	465.595	0.2178764	0
1	Port 2: NDI 8700340  s/n:34802401	69454	1	OK	0.6828096	-0.2719673	0.4461585	0.5106344	-43.696	77.018	464.417	0.2367129	0
1	Port 2: NDI 8700340  s/n:34802401	69455	1	OK	0.6838800	-0.2734609	0.4501143	0.5049005	-42.537	76.973	463.263	0.2433552	0
1	Port 2: NDI 8700340  s/n:34802401	69456	1	OK	0.6843383	-0.2739506	0.4539924	0.5005228	-41.232	76.991	461.956	0.2268552	0
1	Port 2: NDI 8700340  s/n:34802401	69457	1	OK	0.6860216	-0.2763153	0.4571503	0.4940018	-40.154	76.813	460.693	0.2297932	0
1	Port 2: NDI 8700340  s/n:34802401	69458	1	OK	0.6873285	-0.2781272	0.4599185	0.4885691	-38.941	76.758	459.330	0.2300494	0
1	Port 2: NDI 8700340  s/n:34802401	69459	1	OK	0.6880477	-0.2798332	0.4629935	0.4836536	-37.832	76.750	457.996	0.2151974	0
1	Port 2: NDI 8700340  s/n:34802401	69460	1	OK	0.6892319	-0.2821890	0.4663954	0.4772882	-36.789	76.958	456.643	0.2272433	0
1	Port 2: NDI 8700340  s/n:34802401	69461	1	OK	0.6901235	-0.2844113	0.4688995	0.4722001	-35.852	76.778	455.235	0.2284121	0
1	Port 2: NDI 8700340  s/n:34802401	69462	1	OK	0.6911241	-0.2869081	0.4719890	0.4661090	-34.603	77.005	453.773	0.2089887	0
1	Port 2: NDI 8700340  s/n:34802401	69463	1	OK	0.6914379	-0.2898592	0.4750667	0.4606592	-33.630	76.915	452.454	0.2081156	0
1	Port 2: NDI 8700340  s/n:34802401	69464	1	OK	0.6917043	-0.2920786	0.4777596	0.4560493	-32.955	76.889	451.002	0.2269665	0
1	Port 2: NDI 8700340  s/n:34802401	69465	1	OK	0.6921704	-0.2953054	0.4803950	0.4504613	-32.390	76.924	449.656	0.2004272	0
1	Port 2: NDI 8700340  s/n:34802401	69466	1	OK	0.6913725	-0.2975076	0.4836545	0.4467343	-31.595	77.053	448.212	0.2054310	0
1	Port 2: NDI 8700340  s/n:34802401	69467	1	OK	0.6914138	-0.3006605	0.4862412	0.4417236	-30.969	77.082	446.822	0.2158902	0
1	Port 2: NDI 8700340  s/n:34802401	69468	1	OK	0.6915715	-0.3037535	0.4886872	0.4366321	-30.314	77.274	445.344	0.2131193	0
1	Port 2: NDI 8700340  s/n:34802401	69469	1	OK	0.6908301	-0.3067258	0.4915217	0.4325269	-29.446	77.519	443.878	0.2121772	0
1	Port 2: NDI 8700340  s/n:34802401	69470	1	OK	0.6910693	-0.3104738	0.4930863	0.4276624	-29.244	77.490	442.458	0.2101360	0
1	Port 2: NDI 8700340  s/n:34802401	69471	1	OK	0.6894379	-0.3133246	0.4958238	0.4250434	-29.002	77.617	441.079	0.2110084	0
1	Port 2: NDI 8700340  s/n:34802401	69472	1	OK	0.6877538	-0.3157629	0.4989006	0.4223585	-28.797	77.817	439.722	0.2152100	0
1	Port 2: NDI 8700340  s/n:34802401	69473	1	OK	0.6867269	-0.3187689	0.5012442	0.4189831	-28.616	78.034	438.265	0.2176949	0
1	Port 2: NDI 8700340  s/n:34802401	69474	1	OK	0.6858861	-0.3221550	0.5030951	0.4155378	-28.289	78.070	436.873	0.2105691	0
1	Port 2: NDI 8700340  s/n:34802401	69475	1	OK	0.6855463	-0.3262982	0.5049269	0.4106149	-28.072	78.164	435.685	0.2166567	0
1	Port 2: NDI 8700340  s/n:34802401	69476	1	OK	0.6849510	-0.3298029	0.5060812	0.4073745	-27.957	78.263	434.301	0.2014188	0
1	Port 2: NDI 8700340  s/n:34802401	69477	1	OK	0.6838075	-0.3331384	0.5079936	0.4041888	-27.662	78.682	432.997	0.2199793	0
1	Port 2: NDI 8700340  s/n:34802401	69478	1	OK	0.6820751	-0.3370376	0.5103253	0.4009332	-27.668	78.858	431.883	0.1872207	0
1	Port 2: NDI 8700340  s/n:34802401	69479	1	OK	0.6809074	-0.3397203	0.5115045	0.3991471	-27.667	79.086	430.519	0.2171400	0
1	Port 2: NDI 8700340  s/n:34802401	69480	1	OK	0.6791686	-0.3432526	0.5131135	0.3970166	-27.787	79.236	429.373	0.2128121	0
1	Port 2: NDI 8700340  s/n:34802401	69481	1	OK	0.6778832	-0.3466899	0.5146116	0.3942782	-28.004	79.523	428.271	0.2186781	0
1	Port 2: NDI 8700340  s/n:34802401	69482	1	OK	0.6764800	-0.3493522	0.5152593	0.3934918	-28.053	79.795	427.055	0.2094018	0
1	Port 2: NDI 8700340  s/n:34802401	69483	1	OK	0.6752879	-0.3534611	0.5159343	0.3909773	-28.489	79.940	426.122	0.1846666	0
1	Port 2: NDI 8700340  s/n:34802401	69484	1	OK	0.6731182	-0.3558782	0.5175048	0.3904503	-28.939	80.372	425.160	0.2074112	0
1	Port 2: NDI 8700340  s/n:34802401	69485	1	OK	0.6708784	-0.3581562	0.5183685	0.3910759	-29.351	80.497	424.204	0.2037844	0
1	Port 2: NDI 8700340  s/n:34802401	69486	1	OK	0.6691067	-0.3610711	0.5193112	0.3901790	-29.892	80.876	423.279	0.2305000	0
1	Port 2: NDI 8700340  s/n:34802401	69487	1	OK	0.6678007	-0.3651340	0.5195448	0.3883201	-30.134	81.228	422.452	0.2308178	0
1	Port 2: NDI 8700340  s/n:34802401	69488	1	OK	0.6666760	-0.3682990	0.5192044	0.3877187	-30.711	81.513	421.417	0.1956795	0
1	Port 2: NDI 8700340  s/n:34802401	69489	1	OK	0.6641401	-0.3709311	0.5205258	0.3877899	-31.161	81.955	420.658	0.2190945	0
1	Port 2: NDI 8700340  s/n:34802401	69490	1	OK	0.6619167	-0.3729346	0.5212762	0.3886607	-31.691	82.325	419.754	0.1990099	0
1	Port 2: NDI 8700340  s/n:34802401	69491	1	OK	0.6597131	-0.3757928	0.5219816	0.3887077	-32.284	82.618	418.967	0.2470967	0
1	Port 2: NDI 8700340  s/n:34802401	69492	1	OK	0.6582987	-0.3786823	0.5219315	0.3883684	-33.012	82.814	418.166	0.2269492	0
1	Port 2: NDI 8700340  s/n:34802401	69493	1	OK	0.6568630	-0.3824608	0.5222654	0.3866440	-33.246	83.252	417.477	0.2441242	0
1	Port 2: NDI 8700340  s/n:34802401	69494	1	OK	0.6557149	-0.3854559	0.5217818	0.3862711	-33.795	83.446	416.672	0.2310748	0
1	Port 2: NDI 8700340  s/n:34802401	69495	1	OK	0.6544115	-0.3892289	0.5220549	0.3843243	-34.290	83.861	416.075	0.2194009	0
1	Port 2: NDI 8700340  s/n:34802401	69496	1	OK	0.6529484	-0.3921997	0.5211750	0.3849863	-35.249	83.910	415.355	0.2009560	0
1	Port 2: NDI 8700340  s/n:34802401	69497	1	OK	0.6510301	-0.3942685	0.5213480	0.3858866	-35.827	84.320	414.652	0.2252462	0
1	Port 2: NDI 8700340  s/n:34802401	69498	1	OK	0.6494664	-0.3967744	0.5211134	0.3862696	-36.490	84.706	414.085	0.2436959	0
1	Port 2: NDI 8700340  s/n:34802401	69499	1	OK	0.6482681	-0.3997693	0.5199751	0.3867284	-37.238	85.075	413.455	0.2154931	0
1	Port 2: NDI 8700340  s/n:34802401	69500	1	OK	0.6463722	-0.4024597	0.5198877	0.3872285	-37.981	85.452	413.067	0.2329599	0
1	Port 2: NDI 8700340  s/n:34802401	69501	1	OK	0.6447691	-0.4052748	0.5188964	0.3882933	-38.581	85.885	412.564	0.2411170	0
1	Port 2: NDI 8700340  s/n:34802401	69502	1	OK	0.6431961	-0.4076961	0.5179201	0.3896683	-39.927	86.204	412.138	0.2340556	0
1	Port 2: NDI 8700340  s/n:34802401	69503	1	OK	0.6404001	-0.4095969	0.5176737	0.3925965	-40.985	86.441	411.875	0.2174325	0
1	Port 2: NDI 8700340  s/n:34802401	69504	1	OK	0.6375715	-0.4108912	0.5178544	0.3955982	-41.877	87.016	411.441	0.2491907	0
1	Port 2: NDI 8700340  s/n:34802401	69505	1	OK	0.6356155	-0.4131440	0.5172404	0.3971993	-42.786	87.538	411.123	0.2247914	0
1	Port 2: NDI 8700340  s/n:34802401	69506	1	OK	0.6337639	-0.4153746	0.5164948	0.3987987	-43.849	87.848	410.870	0.2439145	0
1	Port 2: NDI 8700340  s/n:34802401	69507	1	OK	0.6326230	-0.4179939	0.5147802	0.4000883	-44.969	88.086	410.544	0.2129973	0
1	Port 2: NDI 8700340  s/n:34802401	69508	1	OK	0.6312541	-0.4206732	0.5138104	0.4006884	-45.857	88.501	410.277	0.2096631	0
1	Port 2: NDI 8700340  s/n:34802401	69509	1	OK	0.6300041	-0.4233836	0.5123902	0.4016185	-46.585	88.942	410.028	0.2469900	0
1	Port 2: NDI 8700340  s/n:34802401	69510	1	OK	0.6286248	-0.4259603	0.5108994	0.4029521	-47.507	89.265	409.793	0.1977042	0
1	Port 2: NDI 8700340  s/n:34802401	69511	1	OK	0.6268349	-0.4277770	0.5101511	0.4047601	-48.593	89.602	409.650	0.2254199	0
1	Port 2: NDI 8700340  s/n:34802401	69512	1	OK	0.6245249	-0.4286599	0.5096484	0.4080170	-49.502	89.995	409.447	0.2387254	0
1	Port 2: NDI 8700340  s/n:34802401	69513	1	OK	0.6229851	-0.4306629	0.5087296	0.4094059	-50.786	90.251	409.397	0.2462658	0
1	Port 2: NDI 8700340  s/n:34802401	69514	1	OK	0.6210983	-0.4320275	0.5078537	0.4119148	-51.651	90.604	409.302	0.2530213	0
1	Port 2: NDI 8700340  s/n:34802401	69515	1	OK	0.6195288	-0.4332659	0.5064585	0.4146861	-52.558	90.953	409.125	0.2235611	0
1	Port 2: NDI 8700340  s/n:34802401	69516	1	OK	0.6180537	-0.4352450	0.5050065	0.4165811	-53.791	91.085	409.210	0.2439792	0
1	Port 2: NDI 8700340  s/n:34802401	69517	1	OK	0.6167586	-0.4367782	0.5035792	0.4186187	-54.765	91.444	409.155	0.2264977	0
1	Port 2: NDI 8700340  s/n:34802401	69518	1	OK	0.6149549	-0.4383836	0.5027979	0.4205290	-55.874	91.831	409.288	0.2270625	0
1	Port 2: NDI 8700340  s/n:34802401	69519	1	OK	0.6125383	-0.4383814	0.5014748	0.4256073	-56.953	92.123	409.208	0.2234775	0
1	Port 2: NDI 8700340  s/n:34802401	69520	1	OK	0.6112238	-0.4399883	0.4997791	0.4278278	-58.062	92.434	409.366	0.2514442	0
1	Port 2: NDI 8700340  s/n:34802401	69521	1	OK	0.6100892	-0.4414888	0.4983930	0.4295151	-59.091	92.854	409.553	0.2411509	0
1	Port 2: NDI 8700340  s/n:34802401	69522	1	OK	0.6088296	-0.4427356	0.4965934	0.4320957	-60.187	93.011	409.845	0.2463898	0
1	Port 2: NDI 8700340  s/n:34802401	69523	1	OK	0.6077574	-0.4440309	0.4946822	0.4344617	-61.139	93.310	410.056	0.2528457	0
1	Port 2: NDI 8700340  s/n:34802401	69524	1	OK	0.6064795	-0.4449448	0.4929966	0.4372196	-62.207	93.569	410.377	0.2887354	0
1	Port 2: NDI 8700340  s/n:34802401	69525	1	OK	0.6047743	-0.4450473	0.4920366	0.4405462	-63.273	93.796	410.705	0.2672553	0
1	Port 2: NDI 8700340  s/n:34802401	69526	1	OK	0.6027746	-0.4442062	0.4909287	0.4453456	-64.439	94.015	410.938	0.2391798	0
1	Port 2: NDI 8700340  s/n:34802401	69527	1	OK	0.6012308	-0.4437104	0.4898960	0.4490485	-65.611	94.177	411.326	0.2350024	0
1	Port 2: NDI 8700340  s/n:34802401	69528	1	OK	0.5995647	-0.4437546	0.4893342	0.4518364	-66.356	94.415	411.903	0.2648985	0
1	Port 2: NDI 8700340  s/n:34802401	69529	1	OK	0.5994372	-0.4439046	0.4875422	0.4537910	-67.049	94.768	412.231	0.2305393	0
1	Port 2: NDI 8700340  s/n:34802401	69530	1	OK	0.5981462	-0.4435527	0.4867370	0.4566938	-67.660	94.936	412.768	0.2691936	0
1	Port 2: NDI 8700340  s/n:34802401	69531	1	OK	0.5971723	-0.4427910	0.4855867	0.4599206	-68.466	94.936	413.236	0.2768845	0
1	Port 2: NDI 8700340  s/n:34802401	69532	1	OK	0.5958951	-0.4415955	0.4846414	0.4637080	-69.381	94.852	413.713	0.2775892	0
1	Port 2: NDI 8700340  s/n:34802401	69533	1	OK	0.5947951	-0.4404335	0.4842475	0.4666278	-69.851	95.113	414.250	0.2362848	0
1	Port 2: NDI 8700340  s/n:34802401	69534	1	OK	0.5939582	-0.4394512	0.4831108	0.4697875	-70.518	95.034	414.856	0.2461856	0
1	Port 2: NDI 8700340  s/n:34802401	69535	1	OK	0.5936805	-0.4381714	0.4820284	0.4724383	-71.112	95.240	415.385	0.2215865	0
1	Port 2: NDI 8700340  s/n:34802401	69536	1	OK	0.5925081	-0.4366900	0.4820452	0.4752561	-71.554	95.380	416.160	0.2864558	0
1	Port 2: NDI 8700340  s/n:34802401	69537	1	OK	0.5917525	-0.4347061	0.4811007	0.4789590	-71.867	95.455	416.695	0.2655293	0
1	Port 2: NDI 8700340  s/n:34802401	69538	1	OK	0.5912694	-0.4334657	0.4805676	0.4812097	-72.417	95.514	417.393	0.2825932	0
1	Port 2: NDI 8700340  s/n:34802401	69539	1	OK	0.5913740	-0.4322291	0.4792718	0.4834805	-72.953	95.424	418.078	0.2583678	0
1	Port 2: NDI 8700340  s/n:34802401	69540	1	OK	0.5908456	-0.4302165	0.4786489	0.4865290	-73.017	95.600	418.664	0.2559468	0
1	Port 2: NDI 8700340  s/n:34802401	69541	1	OK	0.5908923	-0.4288491	0.4779134	0.4883989	-73.597	95.437	419.422	0.2546245	0
1	Port 2: NDI 8700340  s/n:34802401	69542	1	OK	0.5897361	-0.4261298	0.4779168	0.4921588	-73.770	95.434	420.070	0.2650791	0
1	Port 2: NDI 8700340  s/n:34802401	69543	1	OK	0.5901536	-0.4246239	0.4769505	0.4938942	-73.857	95.513	420.671	0.2218481	0
1	Port 2: NDI 8700340  s/n:34802401	69544	1	OK	0.5898854	-0.4227121	0.4767800	0.4960146	-74.092	95.315	421.314	0.2467395	0
1	Port 2: NDI 8700340  s/n:34802401	69545	1	OK	0.5904313	-0.4215144	0.4767749	0.4963891	-73.997	95.416	421.941	0.2501040	0
1	Port 2: NDI 8700340  s/n:34802401	69546	1	OK	0.5918131	-0.4205555	0.4756942	0.4965937	-73.906	95.336	422.407	0.2768278	0
1	Port 2: NDI 8700340  s/n:34802401	69547	1	OK	0.5922465	-0.4190887	0.4753293	0.4976653	-73.610	95.264	422.864	0.2554424	0
1	Port 2: NDI 8700340  s/n:34802401	69548	1	OK	0.5931430	-0.4180833	0.4748786	0.4978735	-73.347	95.201	423.284	0.2588758	0
1	Port 2: NDI 8700340  s/n:34802401	69549	1	OK	0.5938011	-0.4167113	0.4748357	0.4982801	-73.012	95.151	423.690	0.2740121	0
1	Port 2: NDI 8700340  s/n:34802401	69550	1	OK	0.5945526	-0.4156376	0.4747041	0.4984060	-73.228	94.968	424.077	0.2672420	0
1	Port 2: NDI 8700340  s/n:34802401	69551	1	OK	0.5946700	-0.4140306	0.4747251	0.4995821	-72.861	94.977	424.326	0.3264510	0
1	Port 2: NDI 8700340  s/n:34802401	69552	1	OK	0.5955372	-0.4130899	0.4744845	0.4995564	-72.487	94.962	424.631	0.2586418	0
1	Port 2: NDI 8700340  s/n:34802401	69553	1	OK	0.5960343	-0.4124488	0.4747021	0.4992865	-72.210	95.007	424.917	0.2676188	0
1	Port 2: NDI 8700340  s/n:34802401	69554	1	OK	0.5966716	-0.4114662	0.4742588	0.4997571	-72.120	94.837	425.110	0.2842388	0
1	Port 2: NDI 8700340  s/n:34802401	69555	1	OK	0.5968271	-0.4102785	0.4742427	0.5005626	-72.162	94.627	425.242	0.2573887	0
1	Port 2: NDI 8700340  s/n:34802401	69556	1	OK	0.5973895	-0.4098167	0.4744422	0.5000807	-71.998	94.634	425.401	0.2624704	0
1	Port 2: NDI 8700340  s/n:34802401	69557	1	OK	0.5975369	-0.4092642	0.4753772	0.4994687	-71.678	94.696	425.600	0.2883772	0
1	Port 2: NDI 8700340  s/n:34802401	69558	1	OK	0.5975040	-0.4084796	0.4754516	0.5000792	-71.655	94.506	425.638	0.2954342	0
1	Port 2: NDI 8700340  s/n:34802401	69559	1	OK	0.5980775	-0.4083463	0.4754530	0.4995008	-71.401	94.477	425.692	0.2699899	0
1	Port 2: NDI 8700340  s/n:34802401	69560	1	OK	0.5987618	-0.4082984	0.4752597	0.4989037	-71.145	94.505	425.623	0.2461728	0
1	Port 2: NDI 8700340  s/n:34802401	69561	1	OK	0.5990389	-0.4079562	0.4756368	0.4984914	-71.006	94.502	425.544	0.2605543	0
1	Port 2: NDI 8700340  s/n:34802401	69562	1	OK	0.5996645	-0.4082548	0.4759366	0.4972071	-70.548	94.481	425.521	0.2541907	0
1	Port 2: NDI 8700340  s/n:34802401	69563	1	OK	0.5997485	-0.4075974	0.4764911	0.4971140	-70.211	94.580	425.376	0.2351820	0
1	Port 2: NDI 8700340  s/n:34802401	69564	1	OK	0.6009288	-0.4084904	0.4761511	0.4952779	-70.083	94.467	425.301	0.2660865	0
1	Port 2: NDI 8700340  s/n:34802401	69565	1	OK	0.6009459	-0.4082814	0.4766872	0.4949137	-69.889	94.422	425.194	0.2554208	0
1	Port 2: NDI 8700340  s/n:34802401	69566	1	OK	0.6009396	-0.4080986	0.4771473	0.4946287	-69.715	94.383	425.024	0.2823074	0
1	Port 2: NDI 8700340  s/n:34802401	69567	1	OK	0.6009665	-0.4079377	0.4778279	0.4940715	-69.677	94.265	424.965	0.2656433	0
1	Port 2: NDI 8700340  s/n:34802401	69568	1	OK	0.6011071	-0.4083534	0.4783028	0.4930966	-69.541	94.183	424.876	0.2856321	0
1	Port 2: NDI 8700340  s/n:34802401	69569	1	OK	0.6014310	-0.4086720	0.4781639	0.4925721	-69.283	94.173	424.676	0.2592139	0
1	Port 2: NDI 8700340  s/n:34802401	69570	1	OK	0.6017548	-0.4090292	0.4788222	0.4912388	-69.282	94.171	424.485	0.2629098	0
1	Port 2: NDI 8700340  s/n:34802401	69571	1	OK	0.6020443	-0.4096500	0.4791865	0.4900101	-68.897	94.285	424.287	0.3031109	0
1	Port 2: NDI 8700340  s/n:34802401	69572	1	OK	0.6025898	-0.4106493	0.4788492	0.4888313	-68.816	94.141	424.025	0.2593029	0
1	Port 2: NDI 8700340  s/n:34802401	69573	1	OK	0.6024075	-0.4109104	0.4796719	0.4880294	-68.762	94.154	423.805	0.2828349	0
1	Port 2: NDI 8700340  s/n:34802401	69574	1	OK	0.6024996	-0.4114721	0.4799938	0.4871252	-68.535	94.214	423.555	0.2806470	0
1	Port 2: NDI 8700340  s/n:34802401	69575	1	OK	0.6025553	-0.4121535	0.4801661	0.4863097	-68.448	94.269	423.341	0.3001091	0
1	Port 2: NDI 8700340  s/n:34802401	69576	1	OK	0.6021728	-0.4128020	0.4801215	0.4862774	-68.469	94.236	423.075	0.2801287	0
1	Port 2: NDI 8700340  s/n:34802401	69577	1	OK	0.6020792	-0.4134325	0.4804078	0.4855745	-68.507	94.290	422.839	0.2606367	0
1	Port 2: NDI 8700340  s/n:34802401	69578	1	OK	0.6018318	-0.4142031	0.4802691	0.4853615	-68.671	94.211	422.593	0.2759995	0
1	Port 2: NDI 8700340  s/n:34802401	69579	1	OK	0.6014107	-0.4148657	0.4808954	0.4846971	-68.520	94.481	422.391	0.2679067	0
1	Port 2: NDI 8700340  s/n:34802401	69580	1	OK	0.6010464	-0.4157897	0.4807269	0.4845243	-68.768	94.363	422.182	0.2868319	0
1	Port 2: NDI 8700340  s/n:34802401	69581	1	OK	0.6004670	-0.4160589	0.4808707	0.4848688	-68.824	94.512	421.881	0.2996899	0
1	Port 2: NDI 8700340  s/n:34802401	69582	1	OK	0.5999538	-0.4167755	0.4808226	0.4849362	-69.131	94.495	421.690	0.2633100	0
1	Port 2: NDI 8700340  s/n:34802401	69583	1	OK	0.5991061	-0.4169783	0.4811647	0.4854704	-69.263	94.564	421.469	0.2589875	0
1	Port 2: NDI 8700340  s/n:34802401	69584	1	OK	0.5985379	-0.4178394	0.4815036	0.4850947	-69.522	94.589	421.343	0.2437583	0
1	Port 2: NDI 8700340  s/n:34802401	69585	1	OK	0.5984780	-0.4190047	0.4814844	0.4841816	-69.653	94.791	421.099	0.2737886	0
1	Port 2: NDI 8700340  s/n:34802401	69586	1	OK	0.5977532	-0.4193997	0.4811747	0.4850421	-69.707	94.720	420.853	0.2698367	0
1	Port 2: NDI 8700340  s/n:34802401	69587	1	OK	0.5971131	-0.4201095	0.4819723	0.4844240	-69.804	94.861	420.720	0.3043216	0
1	Port 2: NDI 8700340  s/n:34802401	69588	1	OK	0.5969691	-0.4211545	0.4816398	0.4840246	-69.975	94.871	420.529	0.2895335	0
1	Port 2: NDI 8700340  s/n:34802401	69589	1	OK	0.5961749	-0.4211060	0.4818958	0.4847903	-70.335	94.715	420.377	0.2901045	0
1	Port 2: NDI 8700340  s/n:34802401	69590	1	OK	0.5960328	-0.4217900	0.4818359	0.4844298	-70.316	94.928	420.126	0.2372753	0
1	Port 2: NDI 8700340  s/n:34802401	69591	1	OK	0.5956565	-0.4224994	0.4821194	0.4839923	-70.495	94.872	420.051	0.3070417	0
1	Port 2: NDI 8700340  s/n:34802401	69592	1	OK	0.5952731	-0.4229681	0.4820847	0.4840891	-70.350	95.068	419.813	0.2941788	0
1	Port 2: NDI 8700340  s/n:34802401	69593	1	OK	0.5951397	-0.4234679	0.4819201	0.4839801	-70.932	94.774	419.746	0.2959881	0
1	Port 2: NDI 8700340  s/n:34802401	69594	1	OK	0.5948933	-0.4238457	0.4817780	0.4840938	-70.553	95.041	419.523	0.2890337	0
1	Port 2: NDI 8700340  s/n:34802401	69595	1	OK	0.5943675	-0.4240179	0.4818766	0.4844905	-70.620	95.106	419.408	0.2952465	0
1	Port 2: NDI 8700340  s/n:34802401	69596	1	OK	0.5940280	-0.4239647	0.4819290	0.4849011	-70.965	95.049	419.283	0.3015113	0
1	Port 2: NDI 8700340  s/n:34802401	69597	1	OK	0.5939451	-0.4245468	0.4821856	0.4842378	-70.881	95.225	419.197	0.2470449	0
1	Port 2: NDI 8700340  s/n:34802401	69598	1	OK	0.5935124	-0.4251244	0.4819940	0.4844523	-71.056	95.026	419.181	0.2778282	0
1	Port 2: NDI 8700340  s/n:34802401	69599	1	OK	0.5939107	-0.4257151	0.4817651	0.4836725	-71.309	95.031	419.074	0.2906462	0
1	Port 2: NDI 8700340  s/n:34802401	69600	1	OK	0.5936976	-0.4258875	0.4819604	0.4835877	-71.137	95.146	418.991	0.2729663	0
1	Port 2: NDI 8700340  s/n:34802401	69601	1	OK	0.5936365	-0.4263571	0.4823384	0.4828716	-71.060	95.296	418.949	0.2988419	0
1	Port 2: NDI 8700340  s/n:34802401	69602	1	OK	0.5938999	-0.4265921	0.4817083	0.4829692	-71.061	95.236	418.854	0.2587206	0
1	Port 2: NDI 8700340  s/n:34802401	69603	1	OK	0.5939255	-0.4269591	0.4815818	0.4827395	-71.341	94.941	418.925	0.2971007	0
1	Port 2: NDI 8700340  s/n:34802401	69604	1	OK	0.5943390	-0.4273118	0.4812032	0.4822958	-71.093	95.171	418.752	0.2541529	0
1	Port 2: NDI 8700340  s/n:34802401	69605	1	OK	0.5944966	-0.4275684	0.4811416	0.4819356	-71.161	95.062	418.790	0.2514172	0
1	Port 2: NDI 8700340  s/n:34802401	69606	1	OK	0.5943523	-0.4274243	0.4815327	0.4818507	-70.970	95.275	418.722	0.2504907	0
1	Port 2: NDI 8700340  s/n:34802401	69607	1	OK	0.5947523	-0.4280980	0.4810234	0.4812674	-70.935	95.152	418.731	0.2281267	0
1	Port 2: NDI 8700340  s/n:34802401	69608	1	OK	0.5950567	-0.4285482	0.4808715	0.4806417	-71.119	95.009	418.770	0.2495076	0
1	Port 2: NDI 8700340  s/n:34802401	69609	1	OK	0.5951523	-0.4282452	0.4809093	0.4807557	-70.850	95.229	418.641	0.2621299	0
1	Port 2: NDI 8700340  s/n:34802401	69610	1	OK	0.5953388	-0.4284512	0.4808141	0.4804363	-70.754	95.157	418.659	0.2544559	0
